Molecule Name,DTXSID,CASRN,SMILES,id,nconf
,,,Cc1cc(OC(F)(F)F)ccc1-c1c(Oc2ccc(/C=C/C(=O)O)cc2)c2ccc(O)cc2oc1=O,dc4a01be1334ead6,16
,,,COc1cccc(-c2cc(NC(C)=O)nc(-n3nc(C)cc3C)n2)c1F,466de78d1ddc98e5,7
,,,CN(C)Cc1cn(Cc2ccc(F)cc2)c2cnc3c(c12)CCN(O)C3=O,0a88aa5a11c21ca0,8
,,,Cc1nc(CNC2CCN(CCn3c(=O)ccc4ccc(C#N)cc43)CC2)ccc1C#N,05a4b43490f66799,4
,,,O=C(c1ccc(CN2CCOCC2)cc1)N1CCN(C2CCC2)CC1,770de6f429dc9e8f,2
ethionamide,DTXSID0020577,536-33-4,CCc1cc(C(N)=S)ccn1,dd6a6a15c53b6495,7
ranitidine,DTXSID8045191,66357-35-5,CNC(=C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1,5a1ceaab1a402c66,2
"4-(2-thienyl)-1,2,5-oxadiazole-3-carbonitrile 2-oxide",DTXSID501351964,1147335-85-0,N#Cc1c(-c2cccs2)no[n+]1[O-],9b9609bdcf8953b8,2
trimethobenzamide,DTXSID8023711,138-56-7,COc1cc(C(=O)NCc2ccc(OCCN(C)C)cc2)cc(OC)c1OC,7e7d3ec1991d963f,12
,,,Nc1nc(OC2CCCC2)nc2c1ncn2[C@@H]1O[C@H](CF)[C@@H](O)[C@H]1O,49b0670b3f1e7fd6,9
,,,CCCOc1ncc(C(C)=O)cc1-c1nc(O)c2nn(C3CN(C(C)C)C3)c(CC)c2n1,c99214a7f643cfa0,6
"3-{5-[4-(2-hydroxy-2-methylpropanoyl)piperazin-1-yl]-2-(trifluoromethyl)phenyl}-4-(1h-indol-3-yl)-1h-pyrrole-2,5-dione",DTXSID40678984,1260181-14-3,CC(C)(O)C(=O)N1CCN(c2ccc(C(F)(F)F)c(C3=C(c4c[nH]c5ccccc45)C(=O)NC3=O)c2)CC1,8d95c0e6e4802deb,8
,,,COc1cnc2c(C(=O)NCCO)cn(Cc3ncnc(N(C)C)c3C)c2c1,08729e5d3c917cdf,3
,,,Cc1cc(C(C)Nc2cccc(C(=O)O)c2)c2nc(N3CCOCC3)cc(=O)n2c1,72b8d0958c472e89,7
,,,CCOC(=O)c1cnc(N2CC(NC(=O)NS(=O)(=O)c3ccccc3)C2)c(Cl)c1,0f0b993c2b2baf77,19
fluorescein,DTXSID0038887,2321-07-5,O=C1OC2(c3ccc(O)cc3Oc3cc(O)ccc32)c2ccccc21,827160047ab54b48,4
promethazine,DTXSID7023518,60-87-7,CC(CN1c2ccccc2Sc2ccccc21)N(C)C,ae7fe39971a21769,9
,,,Cc1c(CC(=O)O)c(-c2ccccc2)nn1Cc1ccccc1S(=O)(=O)c1ccccc1,4095ef08b8202e35,8
,,,O=C(c1nnc(-c2ccc(Cl)cc2)o1)N1CCC(Oc2ccc(CN3CCCC3)cc2)CC1,f982f21cb97617cf,5
pirenzepine,DTXSID7023487,28797-61-7,CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1,5596225223ae932b,2
dronedarone,DTXSID3048653,141626-36-0,CCCCc1oc2ccc(NS(C)(=O)=O)cc2c1C(=O)c1ccc(OCCCN(CCCC)CCCC)cc1,b3e3de9b98231792,5
sulindac,DTXSID4023624,38194-50-2,CC1=C(CC(=O)O)c2cc(F)ccc2/C1=C\c1ccc(S(C)=O)cc1,ff347c33fcc25ef8,12
n-(benzyloxycarbonyl)-dl-tryptophan,DTXSID901294784,13058-16-7,O=C(NC(Cc1c[nH]c2ccccc12)C(=O)O)OCc1ccccc1,df375c05347b5e25,7
,,,CCOC(=O)c1cc(C#N)c(N2CCN(C(=O)NS(=O)(=O)Cc3ccccc3)CC2)nc1C,1b58d5ad1b63fa71,7
fexofenadine,DTXSID00861411,83799-24-0,CC(C)(C(=O)O)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,68b9106e742074a4,3
atomoxetine,DTXSID9044297,83015-26-3,CNCC[C@@H](Oc1ccccc1C)c1ccccc1,d2eff46bde743015,10
fezolinetant,DTXSID601103615,1629229-37-3,Cc1nsc(-c2nnc3n2CCN(C(=O)c2ccc(F)cc2)[C@@H]3C)n1,3f66204cd5dc8b4c,4
,,,O=C(c1nnc(-c2ccccc2)o1)N1CCC(Oc2ccc(CN3CCC(O)C3)cc2)CC1,e54b67e39a09b701,5
lbp-1,DTXSID50648411,1050478-18-6,NC(=O)CN1CCN(Cc2nc(-c3cn(CC4CCOCC4)c4c(Cl)cccc34)no2)CC1,81b0268da4b6798e,2
,,,CCC1(C)NC(=O)c2cc(S(=O)(=O)Nc3ccc(F)cc3F)cc(C)c2NC1=O,b577a754452f4aec,14
6-methoxy-3-{4-[(methylsulfinyl)methyl]-1-naphthamido}-n-(tetrahydro-2h-pyran-4-ylmethyl)-2-pyridinecarboxamide,DTXSID801352066,1416989-59-7,COc1ccc(NC(=O)c2ccc(CS(C)=O)c3ccccc23)c(C(=O)NCC2CCOCC2)n1,4ff1b5d82288a890,4
,,,CCCC(=O)c1cc(C#N)c(N2CCC(C(=O)NS(=O)(=O)Cc3ccccc3)CC2)nc1CCC,e978a50d633a021c,4
"2-(3,4-dihydroxyphenyl)-3,5,7-trihydroxy-2,3-dihydro-4h-1-benzopyran-4-one",DTXSID60859394,NOCAS_859394,O=C1c2c(O)cc(O)cc2OC(c2ccc(O)c(O)c2)C1O,f920bcb6f86af615,4
,,,CCCCOc1ncc(S(=O)(=O)N2CCN(CC)CC2)cc1-c1nc2c(CC)n(CCN(C)C)nc2c(=O)[nH]1,0628f5bfb0deb1a4,2
"α-[1-[2,6-dimethoxy-4-(2-propen-1-yl)phenoxy]ethyl]-3,4,5-trimethoxybenzenemethanol",DTXSID701129656,41551-58-0,C=CCc1cc(OC)c(OC(C)C(O)c2cc(OC)c(OC)c(OC)c2)c(OC)c1,f7428a709e784323,2
ly 334370,DTXSID40415518,182563-08-2,CN1CCC(c2c[nH]c3ccc(NC(=O)c4ccc(F)cc4)cc23)CC1,4eec06efc1051f41,9
"8-[1-(3,5-difluoroanilino)ethyl]-n,n-dimethyl-2-(4-morpholinyl)-4-oxo-4h-chromene-6-carboxamide",DTXSID701352156,1296270-45-5,CC(Nc1cc(F)cc(F)c1)c1cc(C(=O)N(C)C)cc2c(=O)cc(N3CCOCC3)oc12,2f133873b5795b4e,8
,,,COc1ccc2onc(N3CCN(CCCCNC(=O)c4ccc(N5CCOCC5)cc4)CC3)c2c1,bd48f7fed74f9019,2
"4-[(benzyloxy)methyl]-2-(2-chlorophenyl)-5-(2-pyrazinylmethyl)-1h-pyrazolo[4,3-c]pyridine-3,6(2h,5h)-dione",DTXSID501351988,1218814-52-8,O=c1c2c(COCc3ccccc3)n(Cc3cnccn3)c(=O)cc2[nH]n1-c1ccccc1Cl,f4d24fec6ec82130,6
"10-methylpyrimido[4,5-b]quinoline-2,4(3h,10h)-dione",DTXSID90296016,27132-53-2,Cn1c2nc(=O)[nH]c(=O)c-2cc2ccccc21,841e0341f07596db,1
amfenac,DTXSID90199533,51579-82-9,Nc1c(CC(=O)O)cccc1C(=O)c1ccccc1,365a279bc379034c,5
scutellarein,DTXSID40200946,529-53-3,O=c1cc(-c2ccc(O)cc2)oc2cc(O)c(O)c(O)c12,f385ec21a4c7abe7,4
"4-(4-methoxyphenyl)-5-methyl-2-(2-pyridinyl)-1,2-dihydro-3h-pyrazol-3-one",DTXSID701351891,1068515-17-2,COc1ccc(-c2c(C)[nH]n(-c3ccccn3)c2=O)cc1,019dfd60c2695bd4,4
adx-71149,DTXSID601032323,1127498-03-6,CCCCn1ccc(N2CCC(c3ccccc3)CC2)c(Cl)c1=O,49b67408e61f9054,3
"n,n'-bis(2-hydroxybenzyl)ethylenediamine-n,n'-diacetic acid",DTXSID50189556,35998-29-9,O=C(O)CN(CCN(CC(=O)O)Cc1ccccc1O)Cc1ccccc1O,e81faa83e19f3c65,2
,,,O=C1COc2ccc(CN[C@H]3CCN(CCn4c(=O)ccc5ncc(F)cc54)C[C@H]3F)nc2N1,a65e93f159fac01e,6
,,,OC[C@H]1O[C@H](Oc2ccc(-c3cc(F)c(O)c(F)c3)cc2)[C@@H](O)[C@@H](O)[C@@H]1O,a2d772aed9aed451,3
,,,COc1ccccc1CC(c1ccccc1)N1CCNCC1,1089f55cc69c0db3,9
daidzein,DTXSID9022310,486-66-8,O=c1c(-c2ccc(O)cc2)coc2cc(O)ccc12,bb42ba8e99a23f00,7
,,,Cc1nc(C)c(-c2ccnc(Nc3ccc(N(C)C)cc3)n2)s1,69ad985bd77c60ea,8
"6-{[6-(1-methyl-1h-pyrazol-4-yl)-1h-[1,2,3]triazolo[4,5-b]pyrazin-1-yl]methyl}quinoline",DTXSID101352627,956907-60-1,Cn1cc(-c2cnc3nnn(Cc4ccc5ncccc5c4)c3n2)cn1,e1f8131428b95393,8
"7-methyl-2-(4-morpholinyl)-9-[1-(phenylamino)ethyl]-4h-pyrido[1,2-a]pyrimidin-4-one",DTXSID101025688,663619-89-4,Cc1cc(C(C)Nc2ccccc2)c2nc(N3CCOCC3)cc(=O)n2c1,197967d224727a34,6
n-{4-[(3-cyano-1-isobutyl-1h-indol-5-yl)oxy]phenyl}-l-prolinamide,DTXSID801352173,1704740-52-2,CC(C)Cn1cc(C#N)c2cc(Oc3ccc(NC(=O)[C@@H]4CCCN4)cc3)ccc21,cf9a26f2b95c925e,11
genistein,DTXSID5022308,446-72-0,O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12,735332f438d61710,8
"2-({(1r)-1-[7-methyl-2-(morpholin-4-yl)-4-oxo-4h-pyrido[1,2-a]pyrimidin-9-yl]ethyl}amino)benzoic acid",DTXSID00657619,1173900-33-8,Cc1cc([C@@H](C)Nc2ccccc2C(=O)O)c2nc(N3CCOCC3)cc(=O)n2c1,b75dc7d9b354a6ef,2
,,,COc1ccc(-c2nnc(C(=O)N3CCC(Oc4ccc(CN5CC(O)C(C)(C)C5)cc4)CC3)o2)cc1,ed98ae944169f200,4
"methyl 19-methyl-16,17-didehydro-18-oxayohimban-16-carboxylate",DTXSID10863385,NOCAS_863385,COC(=O)C1=COC(C)C2CN3CCc4c([nH]c5ccccc45)C3CC12,c0437265ef0ab094,7
,,,C[C@@H]1CN(c2cc(=O)c3cc(C(=O)N4CCOCC4)cc(CN4CCOc5ccc(F)cc54)c3o2)CCO1,e9ca228ba953eb4a,4
metolazone,DTXSID6045167,17560-51-9,Cc1ccccc1N1C(=O)c2cc(S(N)(=O)=O)c(Cl)cc2NC1C,166e8ea81487e3fe,9
,,,O=c1ncn(Cc2c(F)cc(F)cc2F)c2ccc(Oc3ccc(-c4ccc5[nH]ccc5c4)cc3)cc12,c6207e9fb226d4c2,14
"[5-(ethylsulfonyl)-2-(tetrahydro-2h-pyran-4-yl)-2,3,4,5-tetrahydro-1h-pyrido[4,3-b]indol-8-yl](4-methyl-1-piperidinyl)methanone",DTXSID101352584,910798-82-2,CCS(=O)(=O)n1c2c(c3cc(C(=O)N4CCC(C)CC4)ccc31)CN(C1CCOCC1)CC2,129187bba2b475ac,2
"6-[(6-methyl-1h-[1,2,3]triazolo[4,5-b]pyrazin-1-yl)methyl]quinoline",DTXSID401352626,956905-12-7,Cc1cnc2nnn(Cc3ccc4ncccc4c3)c2n1,db097a235dce34b3,4
"4-(1,3-benzothiazol-2-yl)-2-thiophenesulfonamide",DTXSID301352528,882054-96-8,NS(=O)(=O)c1cc(-c2nc3ccccc3s2)cs1,7d6b2be28413e76b,6
,,,O=C1COc2ccc(CN[C@@H]3CCN(CCn4c(=O)ccc5ncc(F)cc54)C[C@@H]3F)nc2N1,652d52cb745e5350,1
"4,11-diethyl-4-hydroxy-3,14-dioxo-3,4,12,14-tetrahydro-1h-pyrano[3',4':6,7]indolizino[1,2-b]quinolin-9-yl [1,4'-bipiperidine]-1'-carboxylate",DTXSID80861151,NOCAS_861151,CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)C3(O)CC,15d995bc5306db5c,3
n-[5-(3-fluoro-4-pyridinyl)-6-(3-pyridinyl)-2-pyrazinyl]cyclopropanecarboxamide,DTXSID401352614,925676-48-8,O=C(Nc1cnc(-c2ccncc2F)c(-c2cccnc2)n1)C1CC1,b54e985e958d992a,6
ketanserin,DTXSID3023188,74050-98-9,O=C(c1ccc(F)cc1)C1CCN(CCn2c(=O)[nH]c3ccccc3c2=O)CC1,7b1764978240bf08,10
1-methyl-4-(4-{4-[3-(4-piperidinylmethoxy)-4-pyridinyl]-1h-pyrazol-1-yl}phenyl)piperazine,DTXSID601352208,1922153-17-0,CN1CCN(c2ccc(-n3cc(-c4ccncc4OCC4CCNCC4)cn3)cc2)CC1,1e43d8672373e7e9,1
"4-methyl-2-phenyl-5-(3-pyridinylmethyl)-1h-pyrazolo[4,3-c]pyridine-3,6(2h,5h)-dione",DTXSID901352433,847572-55-8,Cc1c2c(=O)n(-c3ccccc3)[nH]c2cc(=O)n1Cc1cccnc1,dc9a3d12cbbec8f0,7
kaempferide,DTXSID9034155,491-54-3,COc1ccc(-c2oc3cc(O)cc(O)c3c(=O)c2O)cc1,c05f12d8fc1119f5,7
,,,COC(=O)c1ccc(NC(=O)c2cccc(-c3cc(C(=O)Nc4ccncc4F)ccc3CN)c2)cc1,bd56b7f6b9f0a30c,9
"2-(2-isopropylphenyl)-5-methyl-n-[4-(1h-1,2,3-triazol-1-yl)benzyl]-4-pyrimidinamine",DTXSID501352124,1572414-83-5,Cc1cnc(-c2ccccc2C(C)C)nc1NCc1ccc(-n2ccnn2)cc1,b4ad77701b75996a,13
,,,CNC(=O)c1ccc(-c2ccc(O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)cc2)cc1,880e920f6ed17290,3
,,,Cc1c(Cc2ccccc2S(=O)(=O)c2ccccc2)c(-c2ccccc2)nn1CC(=O)O,6e5966f6be596ab9,7
harmol,DTXSID10876697,487-03-6,Cc1nccc2c1[nH]c1cc(O)ccc12,2f3435c24701c63b,2
,,,CC(Nc1cccc(F)c1F)c1cc(C(=O)N(C)C)cc2c(=O)cc(N3CCOCC3)oc12,47e5fb8b501641ae,9
,,,COc1cnc2ccc(=O)n(CCN3CCN(c4nc5cc(C#N)c(C)cc5[nH]4)CC3)c2c1,7a315f8622f18cc3,4
mebendazole,DTXSID4040682,31431-39-7,COC(=O)Nc1nc2cc(C(=O)c3ccccc3)ccc2[nH]1,86d333a54b9a3af3,2
,,,O=c1ncn(Cc2c(F)cc(F)cc2F)c2ccc(Oc3cccc(-c4ccc5[nH]cnc5c4)c3C(F)(F)F)cc12,810e724c187d30d4,1
,,,COCCN(C)Cc1cn(Cc2ccc(F)cc2)c2cnc3c(c12)CCN(O)C3=O,6c28a8ecd3ceefed,7
ortataxel,DTXSID10870170,186348-23-2,CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@H]([C@H](OC(=O)c3ccccc3)[C@]34OC(=O)O[C@H]3[C@H](OC(=O)[C@H](O)[C@H](CC(C)C)NC(=O)OC(C)(C)C)C(C)=C1C4(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O,46be5ad79b787680,5
ex-2,DTXSID80234280,851365-34-9,O=C(CCCCCNC(=O)NC(=O)c1ccccc1)NO,d80feb42848468d9,1
,,,N#Cc1cccc(-c2ccc(N3CCOc4ncnc(N)c4C3=O)cc2)c1Cl,adabcb469ab79487,8
"1-(4-benzoyl-1-piperazinyl)-2-[4-fluoro-7-(3-methyl-1h-1,2,4-triazol-1-yl)-1h-pyrrolo[2,3-c]pyridin-3-yl]-1,2-ethanedione",DTXSID501104846,701213-27-6,Cc1ncn(-c2ncc(F)c3c(C(=O)C(=O)N4CCN(C(=O)c5ccccc5)CC4)c[nH]c23)n1,67ee9cf274ac141c,4
"benzimidazole,1-m-aminobenzyl",DTXSID20877458,NOCAS_877458,Nc1cccc(Cn2cnc3ccccc32)c1,5d122a8ec15aa090,7
ibuproxam,DTXSID30866353,53648-05-8,CC(C)Cc1ccc(C(C)C(=O)NO)cc1,21ecaf3b325e85af,15
,,,C[C@@H]1N[S@](=O)(c2cccc(-c3cccc(C#N)c3)c2)=NC1=O,97c7fe0d4cb46c7b,11
"[5-(4-methoxyphenyl)-1,3,4-oxadiazol-2-yl][3-[4-(2-oxa-6-azaspiro[3.3]hept-6-ylmethyl)phenoxy]-1-azetidinyl]methanone",DTXSID001106011,1254035-84-1,COc1ccc(-c2nnc(C(=O)N3CC(Oc4ccc(CN5CC6(COC6)C5)cc4)C3)o2)cc1,e7534e2f7645fbb0,7
,,,Cc1ccc(C2=CCC(C)(C)c3ccc(C(=O)Nc4ccc(C(=O)O)cc4)cc32)cc1,22e84b20282b851d,15
"1-(3-acetylphenyl)-3-[(1r,2s)-2-{[(3s)-3-(4-fluorobenzyl)-1-piperidinyl]methyl}cyclohexyl]urea",DTXSID101352239,275810-55-4,CC(=O)c1cccc(NC(=O)N[C@@H]2CCCC[C@H]2CN2CCC[C@@H](Cc3ccc(F)cc3)C2)c1,49955ac4f266f770,2
"(3-{[1-(2,4-difluorobenzyl)-6-oxo-1,6-dihydro-3-pyridazinyl]methyl}-5-fluoro-2-methyl-1h-indol-1-yl)acetic acid",DTXSID301352023,1297276-84-6,Cc1c(Cc2ccc(=O)n(Cc3ccc(F)cc3F)n2)c2cc(F)ccc2n1CC(=O)O,2ee404fd92166669,6
,,,COCCNC(=O)c1cc(C(C)Nc2cc(F)cc(F)c2)c2oc(N3CCOCC3)cc(=O)c2c1,407908f7e145f541,4
brompheniramine,DTXSID5022691,86-22-6,CN(C)CCC(c1ccc(Br)cc1)c1ccccn1,52ef6532b5393398,11
dibenzyl diselenide,DTXSID70163934,1482-82-2,c1ccc(C[Se][Se]Cc2ccccc2)cc1,e8bf38fd9249f3ea,14
"1-(4-benzoyl-1-piperazinyl)-2-(4-fluoro-1h-indol-3-yl)-1,2-ethanedione",DTXSID301352261,313334-66-6,O=C(C(=O)N1CCN(C(=O)c2ccccc2)CC1)c1c[nH]c2cccc(F)c12,c2839f357949d47f,4
"8-(2-methoxyphenyl)-1-methyl-7-phenyl-1h-imidazo[2,1-f]purine-2,4(3h,8h)-dione",DTXSID601352527,879460-30-7,COc1ccccc1-n1c(-c2ccccc2)cn2c3c(=O)[nH]c(=O)n(C)c3nc12,600e266e143c648a,4
,,,CCCC(=O)c1cc(C#N)c(N2CCC(C(=O)NS(=O)(=O)C(C)c3ccccc3)CC2)nc1C,7156a7ba17f42b0a,2
metoprolol,DTXSID2023309,51384-51-1,COCCc1ccc(OCC(O)CNC(C)C)cc1,d15f2980711f397d,21
,,,CCOC(=O)c1cc(C#N)c(N2CCC(NC(=O)NS(=O)(=O)Cc3ccccc3)CC2)nc1C,38c6a5b1b142e225,4
apigenin,DTXSID6022391,520-36-5,O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,6c52be31cd13c3f5,6
6-(3-chloro-4-methoxyphenyl)-4-pyrimidinecarboxylic acid,DTXSID401351985,1207724-97-7,COc1ccc(-c2cc(C(=O)O)ncn2)cc1Cl,47957e2bf9b588dd,7
,,,CCCN(c1cccnc1)P(=O)(c1ccccc1)c1ccccc1,7dcdd51c9ac1548c,17
,,,O=C(O)[C@H]1[C@@H]2CN(c3ccc(C(=O)N4CCC(c5cccnc5)C4)c(SC4CCCC4)n3)C[C@@H]21,e574d2f36e690f91,8
"6-(1,3-benzodioxol-5-yl)-n-[(2-methyl-1,3-thiazol-4-yl)methyl]-4-quinazolinamine",DTXSID601351993,1222891-88-4,Cc1nc(CNc2ncnc3ccc(-c4ccc5c(c4)OCO5)cc23)cs1,244b904f6a5a8ac9,16
4-({1-[(5-chloro-1-methyl-1h-pyrazol-4-yl)carbonyl]-4-piperidinyl}amino)-6-fluoro-2(1h)-quinolinone,DTXSID201352125,1613288-82-6,Cn1ncc(C(=O)N2CCC(Nc3cc(=O)[nH]c4ccc(F)cc34)CC2)c1Cl,aa820ff909becb6b,3
sulfamethizole,DTXSID5023615,144-82-1,Cc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1,cf172f7cfe1d4372,6
,,,COc1cc(OC)cc(-c2cc(NC(C)=O)nc(-n3nc(C)cc3C)n2)c1,6f194d88d195fa12,9
"benzenesulfonamide, 4-(2,5-dihydro-5-oxo-4-phenyl-3-furanyl)-",DTXSID30432259,639785-67-4,NS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1,12b5df6112518158,4
,,,O=C1CCCN1Cc1c(F)cc(-n2nc(C(F)(F)F)c3c2CCOC3)cc1F,b80b9cc85c7823a6,13
"3,4-dihydroxycinnamic acid",DTXSID5020231,331-39-5,O=C(O)C=Cc1ccc(O)c(O)c1,09701ccbb35e4bb8,6
3-(1h-pyrazol-1-ylmethyl)benzoic acid,DTXSID00361421,562803-68-3,O=C(O)c1cccc(Cn2cccn2)c1,aa4b09691955e48e,8
guanoxan,DTXSID3046166,2165-19-7,N=C(N)NCC1COc2ccccc2O1,2d42a49958f624c8,11
safotibant,DTXSID20212769,633698-99-4,COc1cc(C)c(S(=O)(=O)N(C)CCOCC(=O)N(C)Cc2ccc(C3=NCCN3)cc2)c(C)c1,16467619bc8947b3,1
,,,CC[C@]1(C)NC(=O)c2cc(S(=O)(=O)Nc3ccc(C(F)(F)F)cc3F)ccc2NC1=O,614876912812d734,15
n2-acetyl-n-(2-phenylethyl)glycinamide,DTXSID001352343,52201-07-7,CC(=O)NCC(=O)NCCc1ccccc1,2eefce1f614a0b77,11
,,,COc1ncnc(Cn2cc(C(=O)NCCF)c3ncc(C)cc32)c1C,cba881236a9125b0,12
"4-(6,6-dimethyl-4-oxo-3-trifluoromethyl-4,5,6,7-tetrahydro-indazol-1-yl)-2-(trans-4-hydroxy-cyclohexylamino)-benzamide",DTXSID601025695,908112-43-6,CC1(C)CC(=O)c2c(C(F)(F)F)nn(-c3ccc(C(N)=O)c(N[C@H]4CC[C@H](O)CC4)c3)c2C1,fcc9cc28e30a699c,2
"1-(4-benzoyl-1-piperazinyl)-2-[4-fluoro-7-(1h-1,2,3-triazol-1-yl)-1h-pyrrolo[2,3-c]pyridin-3-yl]-1,2-ethanedione",DTXSID701352356,619331-12-3,O=C(C(=O)N1CCN(C(=O)c2ccccc2)CC1)c1c[nH]c2c(-n3ccnn3)ncc(F)c12,554b3bb50ff95b14,2
,,,COCC[C@H](CC1(C(=O)NC2(CO)Cc3ccccc3C2)CCCC1)C(=O)O,20bfe0fbad0f3a79,4
,,,Cc1cc(-c2cccc(Oc3ccc4c(c3)c(=O)ncn4Cc3c(F)cc(F)cc3F)c2C(F)(F)F)cnc1N,5d774b88150d6f69,12
,,,COC(=O)c1ccc(-c2cccc(O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)c2)cc1,0122d2305e901df1,3
hydralazine,DTXSID4023129,86-54-4,NNc1nncc2ccccc12,9874c2e31ebcc802,2
1-{3-[(1h-pyrazol-1-yl)methyl]phenyl}methanamine,DTXSID50586309,562803-76-3,NCc1cccc(Cn2cccn2)c1,8f06175e8c6d9cd2,17
bms 433771,DTXSID20191469,380603-10-1,O=c1n(Cc2nc3ccccc3n2CCCO)c2cnccc2n1C1CC1,6bbfec7ca3c8d18f,4
4-fluoropyridine,DTXSID50219524,694-52-0,Fc1ccncc1,e270016983f8c4bc,1
3-[(carbamoyloxy)methyl]-7-[2-(2-furanyl)(methoxyimino)acetamido]-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid,DTXSID00860681,1089673-09-5,CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(COC(N)=O)CSC12)c1ccco1,a69caf8d5e5243bd,9
isoevodiamine,DTXSID401347170,5956-87-6,CN1c2ccccc2C(=O)N2CCc3c([nH]c4ccccc34)C21,4dc7aa9419a3416c,4
dirlotapide,DTXSID00897432,481658-94-0,CN(Cc1ccccc1)C(=O)[C@@H](NC(=O)c1cc2cc(NC(=O)c3ccccc3-c3ccc(C(F)(F)F)cc3)ccc2n1C)c1ccccc1,3a3ea0ab9c156888,3
,,,CCCC(=O)c1cc(C#N)c(N2CCC(C(=O)NS(=O)(=O)Cc3ccc(F)cc3F)CC2)nc1C,09004d5f4aeac7c5,2
"n-(3,4-dimethylphenyl)-2-oxo-1,2,3,4-tetrahydro-6-quinolinesulfonamide",DTXSID801352559,899717-26-1,Cc1ccc(NS(=O)(=O)c2ccc3c(c2)CCC(=O)N3)cc1C,6cf376dcef388855,18
,,,COc1ccc(-c2nc(=O)n(CCC3CCCO3)c3c2oc2ncc(-c4cnn(C)c4)cc23)cn1,841425b0d4a418e4,12
,,,CNc1ccc(-c2nc(=O)n(CCC3CCCO3)c3c2oc2ncc(-c4cnn(C)c4)cc23)cn1,b07927d81789aa26,7
,,,CCOC(=O)c1cc(C#N)c(N2CC(NC(=O)NS(=O)(=O)c3ccccc3)C2)nc1C,ae9852c6140137b3,13
sapitinib,DTXSID50233942,848942-61-0,CNC(=O)CN1CCC(Oc2cc3c(Nc4cccc(Cl)c4F)ncnc3cc2OC)CC1,2ef80f74a383d314,1
"(e)-3,4-dimethoxycinnamic acid",DTXSID501016475,14737-89-4,COc1ccc(/C=C/C(=O)O)cc1OC,6de314fe341faa60,8
,,,COc1cc2c(CNS(=O)(=O)C(F)(F)F)cnc(C(=O)c3cccc(OC(C)C)c3)c2cc1OC,174200f5dc578b0f,3
"n8-(cyclopropylmethyl)-n4-[2-(methylsulfanyl)phenyl]-2-(1-piperazinyl)pyrimido[5,4-d]pyrimidine-4,8-diamine",DTXSID101352027,1303469-70-6,CSc1ccccc1Nc1nc(N2CCNCC2)nc2c(NCC3CC3)ncnc12,2381eea3cba7ac02,4
(+/-)-folinic acid,DTXSID30859023,22350-60-3,Nc1nc(=O)c2c([nH]1)NCC(CNc1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1)N2C=O,00b65316910dd301,1
,,,CC1CCN(S(=O)(=O)c2cn(Cc3ccc(F)cc3)c3cnc4c(c23)CCN(O)C4=O)CC1,27dfca8c1e6f4d6e,7
n-(2-cyclopropylethyl)-6-{4-[5-fluoro-2-(trifluoromethyl)benzoyl]-1-piperazinyl}-3-pyridazinecarboxamide,DTXSID201352432,840489-44-3,O=C(NCCC1CC1)c1ccc(N2CCN(C(=O)c3cc(F)ccc3C(F)(F)F)CC2)nn1,2d6b305275e5390e,5
"4-[4-(2-methoxyphenyl)-1-piperazinyl]-1-phenyl-1h-pyrazolo[3,4-d]pyrimidine",DTXSID301352297,393845-92-6,COc1ccccc1N1CCN(c2ncnc3c2cnn3-c2ccccc2)CC1,c7310bf4353c55f6,13
"n-(4-{[(2,4-diaminopteridin-6-yl)methyl](methyl)amino}benzoyl)glutamic acid",DTXSID40859034,60388-53-6,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1,625006f02854d7ba,4
n-allyl-2-(allylamino)nicotinamide,DTXSID101352146,1620584-25-9,C=CCNC(=O)c1cccnc1NCC=C,ce2255b6415f671c,4
"2,3-dimethoxy-5,6,7a,8,8a,11,12a,12b,12c,13-decahydro-14h-7,9-methano-12-oxa-7,14a-diazacyclohepta[1,2,3-cd]cyclopenta[g]fluoranthen-14-one",DTXSID10859344,1358802-83-1,COc1cc2c(cc1OC)C13CCN4CC5=CCOC6CC(=O)N2C1C6C5CC43,89a3fb6fe3c25c54,4
